country,equipment_type,destroyed,abandoned,captured,damaged,type_total,date_recorded
Russia,Unmanned Aerial Vehicles,14,0,7,0,21,2022-04-04
Russia,Unmanned Aerial Vehicles,14,0,7,0,21,2022-04-04
Russia,Unmanned Aerial Vehicles,15,0,7,0,22,2022-04-06
Russia,Unmanned Aerial Vehicles,15,0,7,0,22,2022-04-06
Russia,Unmanned Aerial Vehicles,16,0,8,0,24,2022-04-08
Ukraine,Aircraft,0,0,0,0,0,2022-02-23
Ukraine,Aircraft,0,0,0,0,0,2022-02-23
Ukraine,Aircraft,0,0,0,0,0,2022-02-23
Ukraine,Aircraft,0,0,0,0,0,2022-02-23
Ukraine,Aircraft,0,0,0,0,0,2022-02-23
Ukraine,Aircraft,0,0,0,0,0,2022-02-23
Ukraine,Aircraft,0,0,0,0,0,2022-02-23
Ukraine,Aircraft,0,0,0,0,0,2022-02-23
Ukraine,Aircraft,0,0,0,0,0,2022-02-23
Ukraine,Aircraft,0,0,0,0,0,2022-02-23
Ukraine,Aircraft,0,0,0,0,0,2022-02-23
Ukraine,Aircraft,0,0,0,0,0,2022-02-23
Ukraine,Aircraft,0,0,0,0,0,2022-02-23
Ukraine,Aircraft,0,0,0,0,0,2022-02-23
Ukraine,Aircraft,0,0,0,0,0,2022-02-23
Ukraine,Aircraft,0,0,0,0,0,2022-02-23
Ukraine,Aircraft,0,0,0,0,0,2022-02-23
Ukraine,Aircraft,0,0,0,0,0,2022-02-23
Ukraine,Aircraft,0,0,0,0,0,2022-02-23
Ukraine,Aircraft,0,0,0,0,0,2022-02-23
Ukraine,Aircraft,0,0,0,0,0,2022-02-23
Ukraine,Aircraft,0,0,0,0,0,2022-02-23
Ukraine,Aircraft,0,0,0,0,0,2022-02-23
Ukraine,Aircraft,0,0,0,0,0,2022-02-23
Ukraine,Aircraft,0,0,0,0,0,2022-02-23
Ukraine,Aircraft,0,0,0,0,0,2022-02-23
Ukraine,Aircraft,0,0,0,0,0,2022-02-23
Ukraine,Aircraft,0,0,0,0,0,2022-02-23
Ukraine,Aircraft,0,0,0,0,0,2022-02-23
Ukraine,Aircraft,0,0,0,0,0,2022-02-23
Ukraine,Aircraft,0,0,0,0,0,2022-02-23
Ukraine,Aircraft,0,0,0,0,0,2022-02-23
Ukraine,Aircraft,0,0,0,0,0,2022-02-23
Ukraine,Aircraft,0,0,0,0,0,2022-02-23
Ukraine,Aircraft,0,0,0,0,0,2022-02-23
Ukraine,Aircraft,0,0,0,0,0,2022-02-23
Ukraine,Aircraft,0,0,0,0,0,2022-02-23
Ukraine,Aircraft,0,0,0,0,0,2022-02-23
Ukraine,Aircraft,0,0,0,0,0,2022-02-23
Ukraine,Aircraft,0,0,0,0,0,2022-02-23
Ukraine,Aircraft,0,0,0,0,0,2022-02-23
Ukraine,Aircraft,0,0,0,0,0,2022-02-23
Ukraine,Aircraft,0,0,0,0,0,2022-02-23
Ukraine,Aircraft,0,0,0,0,0,2022-02-23
Ukraine,Aircraft,0,0,0,0,0,2022-02-23
Ukraine,Aircraft,0,0,0,0,0,2022-02-23
Ukraine,Aircraft,0,0,0,0,0,2022-02-23
Ukraine,Aircraft,0,0,0,0,0,2022-02-23
Ukraine,Aircraft,0,0,0,0,0,2022-02-23
Ukraine,Aircraft,0,0,0,0,0,2022-02-23
Ukraine,Aircraft,0,0,0,0,0,2022-02-23
Ukraine,Aircraft,0,0,0,0,0,2022-02-23
Ukraine,Aircraft,0,0,0,0,0,2022-02-23
Ukraine,Aircraft,0,0,0,0,0,2022-02-23
Ukraine,Aircraft,0,0,0,0,0,2022-02-23
Ukraine,Aircraft,0,0,0,0,0,2022-02-23
Ukraine,Aircraft,0,0,0,0,0,2022-02-23
Ukraine,Aircraft,0,0,0,0,0,2022-02-23
Ukraine,Aircraft,0,0,0,0,0,2022-02-23
Ukraine,Aircraft,0,0,0,0,0,2022-02-23
Ukraine,Aircraft,0,0,0,0,0,2022-02-23
Ukraine,Aircraft,0,0,0,0,0,2022-02-23
Ukraine,Aircraft,10,0,0,0,10,2022-03-19
Ukraine,Aircraft,10,0,0,0,10,2022-03-19
Ukraine,Aircraft,10,0,0,0,10,2022-03-19
Ukraine,Aircraft,10,0,0,0,10,2022-03-19
Ukraine,Aircraft,10,0,0,0,10,2022-03-19
Ukraine,Aircraft,10,0,0,0,10,2022-03-19
Ukraine,Aircraft,10,0,0,0,10,2022-03-19
Ukraine,Aircraft,10,0,0,0,10,2022-03-19
Ukraine,Aircraft,10,0,0,0,10,2022-03-19
Ukraine,Aircraft,10,0,0,0,10,2022-03-19
Ukraine,Aircraft,10,0,0,0,10,2022-03-19
Ukraine,Aircraft,10,0,0,0,10,2022-03-19
Ukraine,Aircraft,10,0,0,0,10,2022-03-19
Ukraine,Aircraft,10,0,0,0,10,2022-03-19
Ukraine,Aircraft,10,0,0,0,10,2022-03-19
Ukraine,Aircraft,10,0,0,0,10,2022-03-19
Ukraine,Aircraft,10,0,0,0,10,2022-03-19
Ukraine,Aircraft,10,0,0,0,10,2022-03-19
Ukraine,Aircraft,10,0,0,0,10,2022-03-19
Ukraine,Aircraft,10,0,0,0,10,2022-03-19
Ukraine,Aircraft,10,0,0,0,10,2022-03-19
Ukraine,Aircraft,10,0,0,0,10,2022-03-19
Ukraine,Aircraft,10,0,0,0,10,2022-03-19
Ukraine,Aircraft,10,0,0,0,10,2022-03-19
Ukraine,Aircraft,10,0,0,0,10,2022-03-19
Ukraine,Aircraft,10,0,0,0,10,2022-03-19
Ukraine,Aircraft,10,0,0,0,10,2022-03-19
Ukraine,Aircraft,10,0,0,0,10,2022-03-19
Ukraine,Aircraft,10,0,0,0,10,2022-03-19
Ukraine,Aircraft,10,0,0,0,10,2022-03-19
Ukraine,Aircraft,10,0,0,0,10,2022-03-19
Ukraine,Aircraft,10,0,0,0,10,2022-03-19
Ukraine,Aircraft,10,0,0,0,10,2022-03-19
Ukraine,Aircraft,10,0,0,0,10,2022-03-19
Ukraine,Aircraft,10,0,0,0,10,2022-03-19
Ukraine,Aircraft,10,0,0,0,10,2022-03-19
Ukraine,Aircraft,10,0,0,0,10,2022-03-19
Ukraine,Aircraft,10,0,0,0,10,2022-03-19
Ukraine,Aircraft,10,0,0,0,10,2022-03-19
Ukraine,Aircraft,10,0,0,0,10,2022-03-19
Ukraine,Aircraft,10,0,0,0,10,2022-03-19
Ukraine,Aircraft,10,0,0,0,10,2022-03-19
Ukraine,Aircraft,10,0,0,0,10,2022-03-19
Ukraine,Aircraft,10,0,0,0,10,2022-03-19
Ukraine,Aircraft,10,0,0,0,10,2022-03-19
Ukraine,Aircraft,10,0,0,0,10,2022-03-19
Ukraine,Aircraft,10,0,0,0,10,2022-03-19
Ukraine,Aircraft,10,0,0,0,10,2022-03-19
Ukraine,Aircraft,10,0,0,0,10,2022-03-19
Ukraine,Aircraft,10,0,0,0,10,2022-03-19
Ukraine,Aircraft,10,0,0,0,10,2022-03-19
Ukraine,Aircraft,10,0,0,0,10,2022-03-19
Ukraine,Aircraft,10,0,0,0,10,2022-03-19
Ukraine,Aircraft,10,0,0,0,10,2022-03-19
Ukraine,Aircraft,10,0,0,0,10,2022-03-19
Ukraine,Aircraft,10,0,0,0,10,2022-03-19
Ukraine,Aircraft,10,0,0,0,10,2022-03-19
Ukraine,Aircraft,10,0,0,0,10,2022-03-19
Ukraine,Aircraft,10,0,0,0,10,2022-03-19
Ukraine,Aircraft,10,0,0,0,10,2022-03-19
Ukraine,Aircraft,10,0,0,0,10,2022-03-19
Ukraine,Aircraft,10,0,0,0,10,2022-03-19
Ukraine,Aircraft,11,0,0,0,11,2022-03-26
Ukraine,Aircraft,11,0,0,0,11,2022-03-26
Ukraine,Aircraft,11,0,0,0,11,2022-03-26
Ukraine,Aircraft,11,0,0,0,11,2022-03-26
Ukraine,Aircraft,11,0,0,0,11,2022-03-26
Ukraine,Aircraft,11,0,0,0,11,2022-03-26
Ukraine,Aircraft,11,0,0,0,11,2022-03-26
Ukraine,Aircraft,11,0,0,0,11,2022-03-26
Ukraine,Aircraft,11,0,0,0,11,2022-03-26
Ukraine,Aircraft,11,0,0,0,11,2022-03-26
Ukraine,Aircraft,11,0,0,0,11,2022-03-26
Ukraine,Aircraft,11,0,0,0,11,2022-03-26
Ukraine,Aircraft,11,0,0,0,11,2022-03-26
Ukraine,Aircraft,11,0,0,0,11,2022-03-26
Ukraine,Aircraft,11,0,0,0,11,2022-03-26
Ukraine,Aircraft,11,0,0,0,11,2022-03-26
Ukraine,Aircraft,11,0,0,0,11,2022-03-26
Ukraine,Aircraft,11,0,0,0,11,2022-03-26
Ukraine,Aircraft,11,0,0,0,11,2022-03-26
Ukraine,Aircraft,11,0,0,0,11,2022-03-26
Ukraine,Aircraft,11,0,0,0,11,2022-03-26
Ukraine,Aircraft,11,0,0,0,11,2022-03-26
Ukraine,Aircraft,11,0,0,0,11,2022-03-26
Ukraine,Aircraft,11,0,0,0,11,2022-03-26
Ukraine,Aircraft,11,0,0,0,11,2022-03-26
Ukraine,Aircraft,11,0,0,0,11,2022-03-26
Ukraine,Aircraft,11,0,0,0,11,2022-03-26
Ukraine,Aircraft,11,0,0,0,11,2022-03-26
Ukraine,Aircraft,11,0,0,0,11,2022-03-26
Ukraine,Aircraft,11,0,0,0,11,2022-03-26
Ukraine,Aircraft,11,0,0,0,11,2022-03-26
Ukraine,Aircraft,11,0,0,0,11,2022-03-26
Ukraine,Aircraft,11,0,0,0,11,2022-03-26
Ukraine,Aircraft,11,0,0,0,11,2022-03-26
Ukraine,Aircraft,11,0,0,0,11,2022-03-26
Ukraine,Aircraft,11,0,0,0,11,2022-03-26
Ukraine,Aircraft,11,0,0,0,11,2022-03-26
Ukraine,Aircraft,11,0,0,0,11,2022-03-26
Ukraine,Aircraft,11,0,0,0,11,2022-03-26
Ukraine,Aircraft,11,0,0,0,11,2022-03-26
Ukraine,Aircraft,11,0,0,0,11,2022-03-26
Ukraine,Aircraft,11,0,0,0,11,2022-03-26
Ukraine,Aircraft,11,0,0,0,11,2022-03-26
Ukraine,Aircraft,11,0,0,0,11,2022-03-26
Ukraine,Aircraft,11,0,0,0,11,2022-03-26
Ukraine,Aircraft,11,0,0,0,11,2022-03-26
Ukraine,Aircraft,11,0,0,0,11,2022-03-26
Ukraine,Aircraft,11,0,0,0,11,2022-03-26
Ukraine,Aircraft,11,0,0,0,11,2022-03-26
Ukraine,Aircraft,11,0,0,0,11,2022-03-26
Ukraine,Aircraft,11,0,0,0,11,2022-03-26
Ukraine,Aircraft,11,0,0,0,11,2022-03-26
Ukraine,Aircraft,11,0,0,0,11,2022-03-26
Ukraine,Aircraft,11,0,0,0,11,2022-03-26
Ukraine,Aircraft,11,0,0,0,11,2022-03-26
Ukraine,Aircraft,11,0,0,0,11,2022-03-26
Ukraine,Aircraft,11,0,0,0,11,2022-03-26
Ukraine,Aircraft,11,0,0,0,11,2022-03-26
Ukraine,Aircraft,11,0,0,0,11,2022-03-26
Ukraine,Aircraft,11,0,0,0,11,2022-03-26
Ukraine,Aircraft,11,0,0,0,11,2022-03-26
Ukraine,Aircraft,11,0,0,0,11,2022-03-26
Ukraine,Aircraft,11,0,0,0,11,2022-03-27
Ukraine,Aircraft,11,0,0,0,11,2022-03-27
Ukraine,Aircraft,11,0,0,0,11,2022-03-27
Ukraine,Aircraft,11,0,0,0,11,2022-03-27
Ukraine,Aircraft,11,0,0,0,11,2022-03-27
Ukraine,Aircraft,11,0,0,0,11,2022-03-27
Ukraine,Aircraft,11,0,0,0,11,2022-03-27
Ukraine,Aircraft,11,0,0,0,11,2022-03-27
Ukraine,Aircraft,11,0,0,0,11,2022-03-27
Ukraine,Aircraft,11,0,0,0,11,2022-03-27
Ukraine,Aircraft,11,0,0,0,11,2022-03-27
Ukraine,Aircraft,11,0,0,0,11,2022-03-27
Ukraine,Aircraft,11,0,0,0,11,2022-03-27
Ukraine,Aircraft,11,0,0,0,11,2022-03-27
Ukraine,Aircraft,11,0,0,0,11,2022-03-27
Ukraine,Aircraft,11,0,0,0,11,2022-03-27
Ukraine,Aircraft,11,0,0,0,11,2022-03-27
Ukraine,Aircraft,11,0,0,0,11,2022-03-27
Ukraine,Aircraft,11,0,0,0,11,2022-03-27
Ukraine,Aircraft,11,0,0,0,11,2022-03-27
Ukraine,Aircraft,11,0,0,0,11,2022-03-27
Ukraine,Aircraft,11,0,0,0,11,2022-03-27
Ukraine,Aircraft,11,0,0,0,11,2022-03-27
Ukraine,Aircraft,11,0,0,0,11,2022-03-27
Ukraine,Aircraft,11,0,0,0,11,2022-03-27
Ukraine,Aircraft,11,0,0,0,11,2022-03-27
Ukraine,Aircraft,11,0,0,0,11,2022-03-27
Ukraine,Aircraft,11,0,0,0,11,2022-03-27
Ukraine,Aircraft,11,0,0,0,11,2022-03-27
Ukraine,Aircraft,11,0,0,0,11,2022-03-27
Ukraine,Aircraft,11,0,0,0,11,2022-03-27
Ukraine,Aircraft,11,0,0,0,11,2022-03-27
Ukraine,Aircraft,11,0,0,0,11,2022-03-27
Ukraine,Aircraft,11,0,0,0,11,2022-03-27
Ukraine,Aircraft,11,0,0,0,11,2022-03-27
Ukraine,Aircraft,11,0,0,0,11,2022-03-27
Ukraine,Aircraft,11,0,0,0,11,2022-03-27
Ukraine,Aircraft,11,0,0,0,11,2022-03-27
Ukraine,Aircraft,11,0,0,0,11,2022-03-27
Ukraine,Aircraft,11,0,0,0,11,2022-03-27
Ukraine,Aircraft,11,0,0,0,11,2022-03-27
Ukraine,Aircraft,11,0,0,0,11,2022-03-27
Ukraine,Aircraft,11,0,0,0,11,2022-03-27
Ukraine,Aircraft,11,0,0,0,11,2022-03-27
Ukraine,Aircraft,11,0,0,0,11,2022-03-27
Ukraine,Aircraft,11,0,0,0,11,2022-03-27
Ukraine,Aircraft,11,0,0,0,11,2022-03-27
Ukraine,Aircraft,11,0,0,0,11,2022-03-27
Ukraine,Aircraft,11,0,0,0,11,2022-03-27
Ukraine,Aircraft,11,0,0,0,11,2022-03-27
Ukraine,Aircraft,11,0,0,0,11,2022-03-27
Ukraine,Aircraft,11,0,0,0,11,2022-03-27
Ukraine,Aircraft,11,0,0,0,11,2022-03-27
Ukraine,Aircraft,11,0,0,0,11,2022-03-27
Ukraine,Aircraft,11,0,0,0,11,2022-03-27
Ukraine,Aircraft,11,0,0,0,11,2022-03-27
Ukraine,Aircraft,11,0,0,0,11,2022-03-27
Ukraine,Aircraft,11,0,0,0,11,2022-03-27
Ukraine,Aircraft,11,0,0,0,11,2022-03-27
Ukraine,Aircraft,11,0,0,0,11,2022-03-27
Ukraine,Aircraft,11,0,0,0,11,2022-03-27
Ukraine,Aircraft,11,0,0,0,11,2022-03-27
Ukraine,Aircraft,11,0,0,1,12,2022-03-29
Ukraine,Aircraft,11,0,0,1,12,2022-03-29
Ukraine,Aircraft,11,0,0,1,12,2022-03-29
Ukraine,Aircraft,11,0,0,1,12,2022-03-29
Ukraine,Aircraft,11,0,0,1,12,2022-03-29
Ukraine,Aircraft,11,0,0,1,12,2022-03-29
Ukraine,Aircraft,11,0,0,1,12,2022-03-29
Ukraine,Aircraft,11,0,0,1,12,2022-03-29
Ukraine,Aircraft,11,0,0,1,12,2022-03-29
Ukraine,Aircraft,11,0,0,1,12,2022-03-29
Ukraine,Aircraft,11,0,0,1,12,2022-03-29
Ukraine,Aircraft,11,0,0,1,12,2022-03-29
Ukraine,Aircraft,11,0,0,1,12,2022-03-29
Ukraine,Aircraft,11,0,0,1,12,2022-03-29
Ukraine,Aircraft,11,0,0,1,12,2022-03-29
Ukraine,Aircraft,11,0,0,1,12,2022-03-29
Ukraine,Aircraft,11,0,0,1,12,2022-03-29
Ukraine,Aircraft,11,0,0,1,12,2022-03-29
Ukraine,Aircraft,11,0,0,1,12,2022-03-29
Ukraine,Aircraft,11,0,0,1,12,2022-03-29
Ukraine,Aircraft,11,0,0,1,12,2022-03-29
Ukraine,Aircraft,11,0,0,1,12,2022-03-29
Ukraine,Aircraft,11,0,0,1,12,2022-03-29
Ukraine,Aircraft,11,0,0,1,12,2022-03-29
Ukraine,Aircraft,11,0,0,1,12,2022-03-29
Ukraine,Aircraft,11,0,0,1,12,2022-03-29
Ukraine,Aircraft,11,0,0,1,12,2022-03-29
Ukraine,Aircraft,11,0,0,1,12,2022-03-29
Ukraine,Aircraft,11,0,0,1,12,2022-03-29
Ukraine,Aircraft,11,0,0,1,12,2022-03-29
Ukraine,Aircraft,11,0,0,1,12,2022-03-29
Ukraine,Aircraft,11,0,0,1,12,2022-03-29
Ukraine,Aircraft,11,0,0,1,12,2022-03-29
Ukraine,Aircraft,11,0,0,1,12,2022-03-29
Ukraine,Aircraft,11,0,0,1,12,2022-03-29
Ukraine,Aircraft,11,0,0,1,12,2022-03-29
Ukraine,Aircraft,11,0,0,1,12,2022-03-29
Ukraine,Aircraft,11,0,0,1,12,2022-03-29
Ukraine,Aircraft,11,0,0,1,12,2022-03-29
Ukraine,Aircraft,11,0,0,1,12,2022-03-29
Ukraine,Aircraft,11,0,0,1,12,2022-03-29
Ukraine,Aircraft,11,0,0,1,12,2022-03-29
Ukraine,Aircraft,14,0,0,1,15,2022-04-06
Ukraine,Aircraft,14,0,0,1,15,2022-04-06
Ukraine,All Types,0,0,0,0,0,2022-02-23
Ukraine,All Types,0,0,0,0,0,2022-02-23
Ukraine,All Types,0,0,0,0,0,2022-02-23
Ukraine,All Types,0,0,0,0,0,2022-02-23
Ukraine,All Types,0,0,0,0,0,2022-02-23
Ukraine,All Types,0,0,0,0,0,2022-02-23
Ukraine,All Types,0,0,0,0,0,2022-02-23
Ukraine,All Types,0,0,0,0,0,2022-02-23
Ukraine,All Types,0,0,0,0,0,2022-02-23
Ukraine,All Types,0,0,0,0,0,2022-02-23
Ukraine,All Types,0,0,0,0,0,2022-02-23
Ukraine,All Types,0,0,0,0,0,2022-02-23
Ukraine,All Types,0,0,0,0,0,2022-02-23
Ukraine,All Types,0,0,0,0,0,2022-02-23
Ukraine,All Types,0,0,0,0,0,2022-02-23
Ukraine,All Types,0,0,0,0,0,2022-02-23
Ukraine,All Types,0,0,0,0,0,2022-02-23
Ukraine,All Types,0,0,0,0,0,2022-02-23
Ukraine,All Types,0,0,0,0,0,2022-02-23
Ukraine,All Types,0,0,0,0,0,2022-02-23
Ukraine,All Types,0,0,0,0,0,2022-02-23
Ukraine,All Types,0,0,0,0,0,2022-02-23
Ukraine,All Types,0,0,0,0,0,2022-02-23
Ukraine,All Types,0,0,0,0,0,2022-02-23
Ukraine,All Types,0,0,0,0,0,2022-02-23
Ukraine,All Types,0,0,0,0,0,2022-02-23
Ukraine,All Types,0,0,0,0,0,2022-02-23
Ukraine,All Types,0,0,0,0,0,2022-02-23
Ukraine,All Types,0,0,0,0,0,2022-02-23
Ukraine,All Types,0,0,0,0,0,2022-02-23
Ukraine,All Types,0,0,0,0,0,2022-02-23
Ukraine,All Types,0,0,0,0,0,2022-02-23
Ukraine,All Types,0,0,0,0,0,2022-02-23
Ukraine,All Types,0,0,0,0,0,2022-02-23
Ukraine,All Types,0,0,0,0,0,2022-02-23
Ukraine,All Types,0,0,0,0,0,2022-02-23
Ukraine,All Types,0,0,0,0,0,2022-02-23
Ukraine,All Types,0,0,0,0,0,2022-02-23
Ukraine,All Types,0,0,0,0,0,2022-02-23
Ukraine,All Types,0,0,0,0,0,2022-02-23
Ukraine,All Types,0,0,0,0,0,2022-02-23
Ukraine,All Types,0,0,0,0,0,2022-02-23
Ukraine,All Types,0,0,0,0,0,2022-02-23
Ukraine,All Types,0,0,0,0,0,2022-02-23
Ukraine,All Types,0,0,0,0,0,2022-02-23
Ukraine,All Types,0,0,0,0,0,2022-02-23
Ukraine,All Types,0,0,0,0,0,2022-02-23
Ukraine,All Types,0,0,0,0,0,2022-02-23
Ukraine,All Types,0,0,0,0,0,2022-02-23
Ukraine,All Types,0,0,0,0,0,2022-02-23
Ukraine,All Types,0,0,0,0,0,2022-02-23
Ukraine,All Types,0,0,0,0,0,2022-02-23
Ukraine,All Types,0,0,0,0,0,2022-02-23
Ukraine,All Types,0,0,0,0,0,2022-02-23
Ukraine,All Types,0,0,0,0,0,2022-02-23
Ukraine,All Types,0,0,0,0,0,2022-02-23
Ukraine,All Types,0,0,0,0,0,2022-02-23
Ukraine,All Types,0,0,0,0,0,2022-02-23
Ukraine,All Types,0,0,0,0,0,2022-02-23
Ukraine,All Types,0,0,0,0,0,2022-02-23
Ukraine,All Types,0,0,0,0,0,2022-02-23
Ukraine,All Types,0,0,0,0,0,2022-02-23
Ukraine,All Types,153,49,181,5,388,2022-03-19
Ukraine,All Types,153,49,181,5,388,2022-03-19
Ukraine,All Types,153,49,181,5,388,2022-03-19
Ukraine,All Types,153,49,181,5,388,2022-03-19
Ukraine,All Types,153,49,181,5,388,2022-03-19
Ukraine,All Types,153,49,181,5,388,2022-03-19
Ukraine,All Types,153,49,181,5,388,2022-03-19
Ukraine,All Types,153,49,181,5,388,2022-03-19
Ukraine,All Types,153,49,181,5,388,2022-03-19
Ukraine,All Types,153,49,181,5,388,2022-03-19
Ukraine,All Types,153,49,181,5,388,2022-03-19
Ukraine,All Types,153,49,181,5,388,2022-03-19
Ukraine,All Types,153,49,181,5,388,2022-03-19
Ukraine,All Types,153,49,181,5,388,2022-03-19
Ukraine,All Types,153,49,181,5,388,2022-03-19
Ukraine,All Types,153,49,181,5,388,2022-03-19
Ukraine,All Types,153,49,181,5,388,2022-03-19
Ukraine,All Types,153,49,181,5,388,2022-03-19
Ukraine,All Types,153,49,181,5,388,2022-03-19
Ukraine,All Types,153,49,181,5,388,2022-03-19
Ukraine,All Types,153,49,181,5,388,2022-03-19
Ukraine,All Types,153,49,181,5,388,2022-03-19
Ukraine,All Types,153,49,181,5,388,2022-03-19
Ukraine,All Types,153,49,181,5,388,2022-03-19
Ukraine,All Types,153,49,181,5,388,2022-03-19
Ukraine,All Types,153,49,181,5,388,2022-03-19
Ukraine,All Types,153,49,181,5,388,2022-03-19
Ukraine,All Types,153,49,181,5,388,2022-03-19
Ukraine,All Types,153,49,181,5,388,2022-03-19
Ukraine,All Types,153,49,181,5,388,2022-03-19
Ukraine,All Types,153,49,181,5,388,2022-03-19
Ukraine,All Types,153,49,181,5,388,2022-03-19
Ukraine,All Types,153,49,181,5,388,2022-03-19
Ukraine,All Types,153,49,181,5,388,2022-03-19
Ukraine,All Types,153,49,181,5,388,2022-03-19
Ukraine,All Types,153,49,181,5,388,2022-03-19
Ukraine,All Types,153,49,181,5,388,2022-03-19
Ukraine,All Types,153,49,181,5,388,2022-03-19
Ukraine,All Types,153,49,181,5,388,2022-03-19
Ukraine,All Types,153,49,181,5,388,2022-03-19
Ukraine,All Types,153,49,181,5,388,2022-03-19
Ukraine,All Types,153,49,181,5,388,2022-03-19
Ukraine,All Types,153,49,181,5,388,2022-03-19
Ukraine,All Types,153,49,181,5,388,2022-03-19
Ukraine,All Types,153,49,181,5,388,2022-03-19
Ukraine,All Types,153,49,181,5,388,2022-03-19
Ukraine,All Types,153,49,181,5,388,2022-03-19
Ukraine,All Types,153,49,181,5,388,2022-03-19
Ukraine,All Types,153,49,181,5,388,2022-03-19
Ukraine,All Types,153,49,181,5,388,2022-03-19
Ukraine,All Types,153,49,181,5,388,2022-03-19
Ukraine,All Types,153,49,181,5,388,2022-03-19
Ukraine,All Types,153,49,181,5,388,2022-03-19
Ukraine,All Types,153,49,181,5,388,2022-03-19
Ukraine,All Types,153,49,181,5,388,2022-03-19
Ukraine,All Types,153,49,181,5,388,2022-03-19
Ukraine,All Types,153,49,181,5,388,2022-03-19
Ukraine,All Types,153,49,181,5,388,2022-03-19
Ukraine,All Types,153,49,181,5,388,2022-03-19
Ukraine,All Types,153,49,181,5,388,2022-03-19
Ukraine,All Types,153,49,181,5,388,2022-03-19
Ukraine,All Types,153,49,181,5,388,2022-03-19
Ukraine,All Types,209,37,296,16,558,2022-03-26
Ukraine,All Types,209,37,296,16,558,2022-03-26
Ukraine,All Types,209,37,296,16,558,2022-03-26
Ukraine,All Types,209,37,296,16,558,2022-03-26
Ukraine,All Types,209,37,296,16,558,2022-03-26
Ukraine,All Types,209,37,296,16,558,2022-03-26
Ukraine,All Types,209,37,296,16,558,2022-03-26
Ukraine,All Types,209,37,296,16,558,2022-03-26
Ukraine,All Types,209,37,296,16,558,2022-03-26
Ukraine,All Types,209,37,296,16,558,2022-03-26
Ukraine,All Types,209,37,296,16,558,2022-03-26
Ukraine,All Types,209,37,296,16,558,2022-03-26
Ukraine,All Types,209,37,296,16,558,2022-03-26
Ukraine,All Types,209,37,296,16,558,2022-03-26
Ukraine,All Types,209,37,296,16,558,2022-03-26
Ukraine,All Types,209,37,296,16,558,2022-03-26
Ukraine,All Types,209,37,296,16,558,2022-03-26
Ukraine,All Types,209,37,296,16,558,2022-03-26
Ukraine,All Types,209,37,296,16,558,2022-03-26
Ukraine,All Types,209,37,296,16,558,2022-03-26
Ukraine,All Types,209,37,296,16,558,2022-03-26
Ukraine,All Types,209,37,296,16,558,2022-03-26
Ukraine,All Types,209,37,296,16,558,2022-03-26
Ukraine,All Types,209,37,296,16,558,2022-03-26
Ukraine,All Types,209,37,296,16,558,2022-03-26
Ukraine,All Types,209,37,296,16,558,2022-03-26
Ukraine,All Types,209,37,296,16,558,2022-03-26
Ukraine,All Types,209,37,296,16,558,2022-03-26
Ukraine,All Types,209,37,296,16,558,2022-03-26
Ukraine,All Types,209,37,296,16,558,2022-03-26
Ukraine,All Types,209,37,296,16,558,2022-03-26
Ukraine,All Types,209,37,296,16,558,2022-03-26
Ukraine,All Types,209,37,296,16,558,2022-03-26
Ukraine,All Types,209,37,296,16,558,2022-03-26
Ukraine,All Types,209,37,296,16,558,2022-03-26
Ukraine,All Types,209,37,296,16,558,2022-03-26
Ukraine,All Types,209,37,296,16,558,2022-03-26
Ukraine,All Types,209,37,296,16,558,2022-03-26
Ukraine,All Types,209,37,296,16,558,2022-03-26
Ukraine,All Types,209,37,296,16,558,2022-03-26
Ukraine,All Types,209,37,296,16,558,2022-03-26
Ukraine,All Types,209,37,296,16,558,2022-03-26
Ukraine,All Types,209,37,296,16,558,2022-03-26
Ukraine,All Types,209,37,296,16,558,2022-03-26
Ukraine,All Types,209,37,296,16,558,2022-03-26
Ukraine,All Types,209,37,296,16,558,2022-03-26
Ukraine,All Types,209,37,296,16,558,2022-03-26
Ukraine,All Types,209,37,296,16,558,2022-03-26
Ukraine,All Types,209,37,296,16,558,2022-03-26
Ukraine,All Types,209,37,296,16,558,2022-03-26
Ukraine,All Types,209,37,296,16,558,2022-03-26
Ukraine,All Types,209,37,296,16,558,2022-03-26
Ukraine,All Types,209,37,296,16,558,2022-03-26
Ukraine,All Types,209,37,296,16,558,2022-03-26
Ukraine,All Types,209,37,296,16,558,2022-03-26
Ukraine,All Types,209,37,296,16,558,2022-03-26
Ukraine,All Types,209,37,296,16,558,2022-03-26
Ukraine,All Types,209,37,296,16,558,2022-03-26
Ukraine,All Types,209,37,296,16,558,2022-03-26
Ukraine,All Types,209,37,296,16,558,2022-03-26
Ukraine,All Types,209,37,296,16,558,2022-03-26
Ukraine,All Types,209,37,296,16,558,2022-03-26
Ukraine,All Types,209,37,296,16,558,2022-03-27
Ukraine,All Types,211,37,296,16,560,2022-03-27
Ukraine,All Types,218,37,296,16,567,2022-03-27
Ukraine,All Types,220,37,296,16,569,2022-03-27
Ukraine,All Types,225,37,296,16,574,2022-03-27
Ukraine,All Types,209,37,296,16,558,2022-03-27
Ukraine,All Types,211,37,296,16,560,2022-03-27
Ukraine,All Types,218,37,296,16,567,2022-03-27
Ukraine,All Types,220,37,296,16,569,2022-03-27
Ukraine,All Types,225,37,296,16,574,2022-03-27
